SIMFIT RESULTS
==============

Dataset : /opt/topspin216/data/mfjofre/nmr/bmse000158-d2o-2mM-6-13-2011/1/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 408 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.365e+00     7.797e-02  
T     =       2.729s       16.034s  

RSS   =    3.395e-03
SD    =    1.064e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.019e+00     1.945e-02
    2       2.000s     7.566e-01     7.247e-01    -3.186e-02
    3       3.000s     5.271e-01     5.193e-01    -7.754e-03
    4       4.000s     3.702e-01     3.759e-01     5.759e-03
    5       5.000s     2.726e-01     2.755e-01     2.926e-03
    6       6.000s     1.989e-01     2.051e-01     6.146e-03
    7       7.000s     1.412e-01     1.554e-01     1.416e-02
    8       8.000s     1.069e-01     1.201e-01     1.321e-02
    9       9.000s     8.868e-02     9.492e-02     6.235e-03
   10      10.000s     7.225e-02     7.675e-02     4.508e-03
   11      11.000s     5.799e-02     6.350e-02     5.511e-03
   12      12.000s     5.376e-02     5.369e-02    -7.315e-05
   13      13.000s     5.584e-02     4.630e-02    -9.539e-03
   14      14.000s     5.426e-02     4.064e-02    -1.362e-02
   15      15.000s     4.923e-02     3.619e-02    -1.304e-02
   16      16.000s     4.707e-02     3.262e-02    -1.445e-02
   17      17.000s     4.579e-02     2.970e-02    -1.610e-02
   18      18.000s     3.886e-02     2.724e-02    -1.162e-02
   19      19.000s     2.861e-02     2.513e-02    -3.476e-03
   20      20.000s     2.291e-02     2.329e-02     3.845e-04
   21      21.000s     2.170e-02     2.166e-02    -3.407e-05
   22      22.000s     1.856e-02     2.020e-02     1.643e-03
   23      23.000s     1.308e-02     1.887e-02     5.799e-03
   24      24.000s     1.057e-02     1.766e-02     7.093e-03
   25      25.000s     1.125e-02     1.654e-02     5.295e-03
   26      26.000s     1.009e-02     1.551e-02     5.419e-03
   27      27.000s     6.638e-03     1.454e-02     7.906e-03
   28      28.000s     5.452e-03     1.365e-02     8.195e-03
   29      29.000s     6.975e-03     1.281e-02     5.836e-03
   30      30.000s     6.746e-03     1.203e-02     5.282e-03

============================================================

