SIMFIT RESULTS
==============

Dataset : /opt/topspin216/data/mfjofre/nmr/bmse000202-d2o-2mM-6-13-2011/1/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 295 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.437e+00     5.068e-02  
T     =       2.703s       24.154s  

RSS   =    1.091e-02
SD    =    1.907e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.041e+00     4.123e-02
    2       2.000s     8.021e-01     7.323e-01    -6.973e-02
    3       3.000s     5.446e-01     5.184e-01    -2.615e-02
    4       4.000s     3.458e-01     3.701e-01     2.433e-02
    5       5.000s     2.364e-01     2.672e-01     3.078e-02
    6       6.000s     1.776e-01     1.957e-01     1.801e-02
    7       7.000s     1.341e-01     1.458e-01     1.165e-02
    8       8.000s     1.020e-01     1.109e-01     8.904e-03
    9       9.000s     8.378e-02     8.638e-02     2.602e-03
   10      10.000s     7.158e-02     6.905e-02    -2.528e-03
   11      11.000s     5.905e-02     5.670e-02    -2.355e-03
   12      12.000s     4.963e-02     4.780e-02    -1.828e-03
   13      13.000s     4.623e-02     4.130e-02    -4.932e-03
   14      14.000s     4.514e-02     3.648e-02    -8.660e-03
   15      15.000s     4.374e-02     3.282e-02    -1.091e-02
   16      16.000s     4.418e-02     2.999e-02    -1.418e-02
   17      17.000s     4.586e-02     2.774e-02    -1.813e-02
   18      18.000s     4.328e-02     2.590e-02    -1.739e-02
   19      19.000s     3.479e-02     2.435e-02    -1.044e-02
   20      20.000s     2.605e-02     2.302e-02    -3.030e-03
   21      21.000s     2.144e-02     2.185e-02     4.072e-04
   22      22.000s     1.865e-02     2.080e-02     2.151e-03
   23      23.000s     1.473e-02     1.984e-02     5.115e-03
   24      24.000s     1.140e-02     1.896e-02     7.563e-03
   25      25.000s     1.070e-02     1.814e-02     7.434e-03
   26      26.000s     1.074e-02     1.737e-02     6.625e-03
   27      27.000s     9.360e-03     1.664e-02     7.276e-03
   28      28.000s     7.935e-03     1.594e-02     8.008e-03
   29      29.000s     8.086e-03     1.528e-02     7.199e-03
   30      30.000s     8.296e-03     1.466e-02     6.360e-03

============================================================

