SIMFIT RESULTS
==============

Dataset : /opt/topspin216/data/mfjofre/nmr/bmse000285-d2o-0.5mM-6-7-2011/1/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.353e+00     2.000e-03  
T     =       3.857s    14167856279466.541s  

RSS   =    7.942e-03
SD    =    1.627e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.046e+00     4.625e-02
    2       2.000s     8.434e-01     8.078e-01    -3.560e-02
    3       3.000s     6.693e-01     6.237e-01    -4.557e-02
    4       4.000s     5.044e-01     4.817e-01    -2.263e-02
    5       5.000s     3.678e-01     3.722e-01     4.409e-03
    6       6.000s     2.667e-01     2.876e-01     2.089e-02
    7       7.000s     1.980e-01     2.224e-01     2.437e-02
    8       8.000s     1.522e-01     1.721e-01     1.984e-02
    9       9.000s     1.194e-01     1.332e-01     1.385e-02
   10      10.000s     9.364e-02     1.032e-01     9.607e-03
   11      11.000s     7.368e-02     8.013e-02     6.446e-03
   12      12.000s     5.901e-02     6.228e-02     3.271e-03
   13      13.000s     4.783e-02     4.851e-02     6.822e-04
   14      14.000s     3.848e-02     3.789e-02    -5.860e-04
   15      15.000s     3.090e-02     2.969e-02    -1.209e-03
   16      16.000s     2.535e-02     2.337e-02    -1.980e-03
   17      17.000s     2.093e-02     1.849e-02    -2.442e-03
   18      18.000s     1.679e-02     1.472e-02    -2.066e-03
   19      19.000s     1.341e-02     1.182e-02    -1.594e-03
   20      20.000s     1.158e-02     9.575e-03    -2.009e-03
   21      21.000s     1.100e-02     7.845e-03    -3.157e-03
   22      22.000s     1.086e-02     6.510e-03    -4.347e-03
   23      23.000s     1.079e-02     5.480e-03    -5.310e-03
   24      24.000s     1.045e-02     4.685e-03    -5.763e-03
   25      25.000s     9.240e-03     4.072e-03    -5.168e-03
   26      26.000s     7.350e-03     3.599e-03    -3.751e-03
   27      27.000s     5.839e-03     3.234e-03    -2.605e-03
   28      28.000s     5.023e-03     2.952e-03    -2.071e-03
   29      29.000s     4.098e-03     2.735e-03    -1.364e-03
   30      30.000s     2.956e-03     2.567e-03    -3.891e-04

============================================================

