SIMFIT RESULTS
==============

Dataset : /banyo2/data/mfjofre/nmr/bmse000006-d2o-100mM-7-11-11/1/pdata/992/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 358 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.453e+00     2.505e-02  
T     =       2.772s       41.600s  

RSS   =    8.437e-03
SD    =    1.677e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.037e+00     3.708e-02
    2       2.000s     7.925e-01     7.298e-01    -6.273e-02
    3       3.000s     5.328e-01     5.154e-01    -1.739e-02
    4       4.000s     3.456e-01     3.658e-01     2.017e-02
    5       5.000s     2.451e-01     2.614e-01     1.627e-02
    6       6.000s     1.799e-01     1.884e-01     8.518e-03
    7       7.000s     1.236e-01     1.374e-01     1.377e-02
    8       8.000s     8.626e-02     1.017e-01     1.542e-02
    9       9.000s     6.976e-02     7.665e-02     6.898e-03
   10      10.000s     5.784e-02     5.907e-02     1.231e-03
   11      11.000s     4.353e-02     4.667e-02     3.145e-03
   12      12.000s     3.524e-02     3.790e-02     2.660e-03
   13      13.000s     3.537e-02     3.166e-02    -3.711e-03
   14      14.000s     3.548e-02     2.719e-02    -8.293e-03
   15      15.000s     3.319e-02     2.395e-02    -9.246e-03
   16      16.000s     3.481e-02     2.157e-02    -1.324e-02
   17      17.000s     3.968e-02     1.979e-02    -1.989e-02
   18      18.000s     3.845e-02     1.845e-02    -2.000e-02
   19      19.000s     2.899e-02     1.739e-02    -1.160e-02
   20      20.000s     2.022e-02     1.655e-02    -3.662e-03
   21      21.000s     1.725e-02     1.586e-02    -1.387e-03
   22      22.000s     1.532e-02     1.528e-02    -4.056e-05
   23      23.000s     1.097e-02     1.477e-02     3.805e-03
   24      24.000s     7.965e-03     1.432e-02     6.354e-03
   25      25.000s     8.561e-03     1.391e-02     5.348e-03
   26      26.000s     8.782e-03     1.353e-02     4.748e-03
   27      27.000s     6.313e-03     1.317e-02     6.861e-03
   28      28.000s     4.645e-03     1.284e-02     8.191e-03
   29      29.000s     5.817e-03     1.252e-02     6.699e-03
   30      30.000s     6.498e-03     1.221e-02     5.709e-03

============================================================

