SIMFIT RESULTS
==============

Dataset : /opt/topspin216/data/mfjofre/nmr/_bmse000041-d2o-2mM-6-8-2011/1/pdata/991/ct1t2.txt

INTENSITY fit : Exponential decay (T2 or T1rho) : I[t]=I[0]*exp(-t/T)

30 points for Peak 1

Converged after 10000 iterations!

Results     Comp. 1       Comp. 2    

I[0]  =    1.359e+00     7.468e-02  
T     =       2.914s    3036686389773484.000s  

RSS   =    3.689e-02
SD    =    3.507e-02

Point       Tau          Expt          Calc       Difference

    1       1.000s     1.000e+00     1.039e+00     3.880e-02
    2       2.000s     7.948e-01     7.587e-01    -3.606e-02
    3       3.000s     5.936e-01     5.600e-01    -3.361e-02
    4       4.000s     4.322e-01     4.190e-01    -1.322e-02
    5       5.000s     3.183e-01     3.190e-01     7.183e-04
    6       6.000s     2.418e-01     2.480e-01     6.224e-03
    7       7.000s     1.892e-01     1.977e-01     8.457e-03
    8       8.000s     1.506e-01     1.619e-01     1.131e-02
    9       9.000s     1.209e-01     1.366e-01     1.571e-02
   10      10.000s     9.783e-02     1.186e-01     2.077e-02
   11      11.000s     8.047e-02     1.058e-01     2.537e-02
   12      12.000s     6.794e-02     9.679e-02     2.885e-02
   13      13.000s     5.945e-02     9.037e-02     3.092e-02
   14      14.000s     5.427e-02     8.581e-02     3.154e-02
   15      15.000s     5.130e-02     8.258e-02     3.128e-02
   16      16.000s     4.933e-02     8.028e-02     3.095e-02
   17      17.000s     4.815e-02     7.866e-02     3.051e-02
   18      18.000s     4.874e-02     7.750e-02     2.876e-02
   19      19.000s     5.179e-02     7.668e-02     2.489e-02
   20      20.000s     5.653e-02     7.610e-02     1.958e-02
   21      21.000s     6.180e-02     7.569e-02     1.389e-02
   22      22.000s     6.765e-02     7.540e-02     7.742e-03
   23      23.000s     7.471e-02     7.519e-02     4.795e-04
   24      24.000s     8.249e-02     7.504e-02    -7.446e-03
   25      25.000s     8.998e-02     7.494e-02    -1.504e-02
   26      26.000s     9.805e-02     7.486e-02    -2.318e-02
   27      27.000s     1.098e-01     7.481e-02    -3.497e-02
   28      28.000s     1.279e-01     7.477e-02    -5.313e-02
   29      29.000s     1.531e-01     7.475e-02    -7.840e-02
   30      30.000s     1.864e-01     7.473e-02    -1.117e-01

============================================================

